movie_id,original_title,primary_title,start_year,averagerating,numvotes,id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,gross_earnings
tt3480796,Vice,Vice,2015,4.2,14436,100,"Dec 25, 2018",Vice,,,,
tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,5.5,4820,81,"Aug 11, 2017",The Nut Job 2: Nutty by Nature,,,,
tt3488328,Pound of Flesh,Pound of Flesh,2015,5.2,5511,76,"May 15, 2015",Pound of Flesh,,,,
tt3488710,The Walk,The Walk,2015,7.3,109714,33,"Sep 30, 2015",The Walk,,,,
tt3490320,Rust,Rust,2015,6.1,22,93,"Oct 5, 2010",Rust,,,,
tt3498820,Captain America: Civil War,Captain America: Civil War,2016,7.8,583507,17,"May 6, 2016",Captain America: Civil War,,,,
tt3499096,Race,Race,2016,7.1,30777,90,"Feb 19, 2016",Race,,,,
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,7.9,482995,82,"Nov 3, 2017",Thor: Ragnarok,,,,
tt3504048,Housebound,Housebound,2014,6.8,29757,7,"Oct 17, 2014",Housebound,,,,
tt3508850,See No Evil,See No Evil,2014,7.3,54,93,"May 19, 2006",See No Evil,,,,
tt3511596,Close Range,Close Range,2015,5.0,3974,74,"Dec 11, 2015",Close Range,,,,
tt3517850,12 Rounds,12 Rounds,2017,8.1,11,37,"Mar 27, 2009",12 Rounds,,,,
tt3518372,Earth,Earth,2015,3.6,16,36,"Apr 22, 2009",Earth,,,,
tt3521126,The Disaster Artist,The Disaster Artist,2017,7.4,111737,100,"Dec 1, 2017",The Disaster Artist,,,,
tt3521164,Moana,Moana,2016,7.6,224253,62,"Nov 23, 2016",Moana,,,,
tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016,5.7,67275,94,"Aug 26, 2016",Mechanic: Resurrection,,,,
tt3523348,Destiny,Destiny,2014,7.8,36,84,"Dec 31, 2014",Destiny,,,,
tt3526286,#Horror,#Horror,2015,3.0,3092,16,"Nov 20, 2015",#Horror,,,,
tt3530002,The Night Before,The Night Before,2015,6.4,58455,6,"Nov 20, 2015",The Night Before,,,,
tt3531824,Nerve,Nerve,2016,6.5,102782,43,"Jul 27, 2016",Nerve,,,,
tt3532216,American Made,American Made,2017,7.2,131043,32,"Sep 29, 2017",American Made,,,,
tt3533916,The Veil,The Veil,2016,4.8,6895,64,"Dec 31, 2015",The Veil,,,,
tt3545626,The Visitor,The Visitor,2014,6.0,6,2,"Apr 11, 2008",The Visitor,,,,
tt3551400,Unnatural,Unnatural,2015,4.0,1590,73,"Dec 31, 2015",Unnatural,,,,
tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,6.6,46265,6,"Mar 4, 2016",Whiskey Tango Foxtrot,,,,
tt3555036,Legend,Legend,2014,6.5,1568,63,"Apr 18, 1986",Legend,,,,
tt3555036,Legend,Legend,2014,6.5,1568,10,"Nov 20, 2015",Legend,,,,
tt3564472,Girls Trip,Girls Trip,2017,6.2,29321,36,"Jul 21, 2017",Girls Trip,,,,
tt3564748,UnDivided,UnDivided,2013,8.4,8,99,"Feb 3, 2015",UnDivided,,,,
tt3565836,Solitude,American Beast,2014,3.9,210,32,"Jan 7, 2005",Solitude,,,,
tt3566698,Vaalu,Vaalu,2015,4.9,701,14,"Dec 31, 2015",Vaalu,,,,
tt3566920,The Other Side of the Door,The Other Side of the Door,2014,3.8,5,49,"Mar 4, 2016",The Other Side of the Door,,,,
tt3567288,The Visit,The Visit,2015,6.2,102459,56,"Sep 11, 2015",The Visit,,,,
tt3569230,Legend,Legend,2015,7.0,138947,63,"Apr 18, 1986",Legend,,,,
tt3569230,Legend,Legend,2015,7.0,138947,10,"Nov 20, 2015",Legend,,,,
tt3569356,Not Cool,Not Cool,2014,4.5,5089,69,"Sep 19, 2014",Not Cool,,,,
tt3570720,Heaven's Gate,Heaven's Gate,2013,6.8,5,34,"Nov 19, 1980",Heaven's Gate,,,,
tt3576728,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015,8.0,16854,100,"Feb 2, 2018",Bilal: A New Breed of Hero,,,,
tt3581098,Perfect Cowboy,Perfect Cowboy,2014,5.9,37,41,"Nov 10, 2015",Perfect Cowboy,,,,
tt3582040,Boomerang,Boomerang,2015,6.6,790,48,"Jul 1, 1992",Boomerang,,,,
tt3588082,Steel,Steel,2015,5.5,537,73,"Aug 15, 1997",Steel,,,,
tt3591950,Fantasia,Fantasia,2014,5.5,44,69,"Nov 13, 1940",Fantasia,,,,
tt3604256,Split,Split,2016,6.8,5,50,"Jan 20, 2017",Split,,,,
tt3605418,Knock Knock,Knock Knock,2015,4.9,68328,62,"Oct 9, 2015",Knock Knock,,,,
tt3606752,Cars 3,Cars 3,2017,6.8,59408,5,"Jun 16, 2017",Cars 3,,,,
tt3606756,Incredibles 2,Incredibles 2,2018,7.7,203510,44,"Jun 15, 2018",Incredibles 2,,,,
tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,2016,7.4,23204,31,"Nov 18, 2016",A Street Cat Named Bob,,,,
tt3611318,Trapped,Trapped,2015,8.4,21,87,"Sep 20, 2002",Trapped,,,,
tt3612616,Mommy,Mommy,2014,8.1,43020,1,"Jan 23, 2015",Mommy,,,,
tt3614530,Jem and the Holograms,Jem and the Holograms,2015,4.1,6683,53,"Oct 23, 2015",Jem and the Holograms,,,,
tt3619854,Creature,Creature,2014,3.2,1141,38,"Sep 9, 2011",Creature,,,,
tt3622592,Paper Towns,Paper Towns,2015,6.3,87742,68,"Jul 24, 2015",Paper Towns,,,,
tt3623726,Ricki and the Flash,Ricki and the Flash,2015,5.9,20932,95,"Aug 7, 2015",Ricki and the Flash,,,,
tt3626436,Mutant World,Mutant World,2014,2.8,587,15,"May 26, 2015",Mutant World,,,,
tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,2016,5.9,13306,22,"Apr 15, 2016",Barbershop: The Next Cut,,,,
tt3631112,The Girl on the Train,The Girl on the Train,2016,6.5,150977,68,"Oct 7, 2016",The Girl on the Train,,,,
tt3640424,Allied,Allied,2016,7.1,125741,47,"Nov 23, 2016",Allied,,,,
tt3658772,Misconduct,Misconduct,2016,5.3,13550,15,"Feb 5, 2016",Misconduct,,,,
tt3659388,The Martian,The Martian,2015,8.0,680116,46,"Oct 2, 2015",The Martian,,,,
tt3666210,H.,H.,2014,5.9,443,42,"Dec 31, 2014",H.,,,,
tt3667264,Closer,Closer,2015,5.7,172,82,"Dec 3, 2004",Closer,,,,
tt3669462,Bodom,Bodom,2014,5.6,308,54,"Dec 31, 2016",Bodom,,,,
tt3671042,Turbulence,Turbulence,2014,6.8,8,41,"Jan 10, 1997",Turbulence,,,,
tt3672840,Tian jiang xiong shi,Dragon Blade,2015,6.0,16672,20,"Sep 4, 2015",Tian jiang xiong shi,,,,
tt3673036,Anna,Anna,2015,6.8,106,64,"Jun 6, 2014",Anna,,,,
tt3682448,Bridge of Spies,Bridge of Spies,2015,7.6,263004,10,"Oct 16, 2015",Bridge of Spies,,,,
tt3682770,San cheng ji,A Tale of Three Cities,2015,6.0,206,50,"Dec 31, 2015",San cheng ji,,,,
tt3683702,Fugly,Fugly,2014,4.7,920,56,"Nov 7, 2014",Fugly,,,,
tt3687104,Virtuosity,Virtuosity,2014,7.7,21,43,"Aug 4, 1995",Virtuosity,,,,
tt3687310,Criminal Activities,Criminal Activities,2015,5.8,7739,67,"Nov 20, 2015",Criminal Activities,,,,
tt3691740,The BFG,The BFG,2016,6.4,69340,17,"Jul 1, 2016",The BFG,,,,
tt3696610,Stuck,Stuck,2017,6.2,200,76,"May 30, 2008",Stuck,,,,
tt3700594,Bait,Bait,2014,5.5,448,20,"Sep 15, 2000",Bait,,,,
tt3702088,Daisy Winters,Daisy Winters,2017,6.8,68,59,"Dec 1, 2017",Daisy Winters,,,,
tt3702652,The Other Side of the Door,The Other Side of the Door,2016,5.3,15813,49,"Mar 4, 2016",The Other Side of the Door,,,,
tt3707106,By the Sea,By the Sea,2015,5.3,16206,97,"Nov 13, 2015",By the Sea,,,,
tt3713166,Unfriended,Unfriended,2014,5.6,62043,14,"Apr 17, 2015",Unfriended,,,,
tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,2016,5.8,62942,91,"Jan 6, 2017",Underworld: Blood Wars,,,,
tt3717490,Power Rangers,Power Rangers,2017,6.0,92013,94,"Mar 24, 2017",Power Rangers,,,,
tt3719896,My All-American,My All-American,2015,7.2,5058,85,"Nov 13, 2015",My All-American,,,,
tt3721936,American Honey,American Honey,2016,7.0,31663,15,"Sep 30, 2016",American Honey,,,,
tt3721958,Irreplaceable,Irreplaceable,2014,7.5,30,20,"Feb 24, 2015",Irreplaceable,,,,
tt3722070,The Lady in the Van,The Lady in the Van,2015,6.7,23105,47,"Jan 15, 2016",The Lady in the Van,,,,
tt3727750,Gifted,Gifted,2018,7.0,7,4,"Apr 7, 2017",Gifted,,,,
tt3731562,Kong: Skull Island,Kong: Skull Island,2017,6.6,237720,78,"Mar 10, 2017",Kong: Skull Island,,,,
tt3741700,Godzilla: King of the Monsters,Godzilla: King of the Monsters,2019,6.7,36479,25,"May 31, 2019",Godzilla: King of the Monsters,,,,
tt3741834,Lion,Lion,2016,8.1,181601,60,"Nov 25, 2016",Lion,,,,
tt3742378,Que Horas Ela Volta?,The Second Mother,2015,7.8,10833,73,"Aug 28, 2015",Que Horas Ela Volta?,,,,
tt3743042,Bodom,Lake Bodom,2016,5.2,2648,54,"Dec 31, 2016",Bodom,,,,
tt3746918,The Losers,The Losers,2013,1.7,70,44,"Apr 23, 2010",The Losers,,,,
tt3747550,Captive,24 Hours to Die,2016,4.1,76,23,"Sep 18, 2015",Captive,,,,
tt3749926,Bug,Bug,2017,4.6,39,8,"May 25, 2007",Bug,,,,
tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,6.0,25933,77,"Mar 25, 2016",My Big Fat Greek Wedding 2,,,,
tt3763866,Zoom,Zoom,2015,6.1,2323,26,"Aug 11, 2006",Zoom,,,,
tt3766354,The Equalizer 2,The Equalizer 2,2018,6.7,97963,21,"Jul 20, 2018",The Equalizer 2,,,,
tt3774114,Snowden,Snowden,2016,7.3,119149,79,"Sep 16, 2016",Snowden,,,,
tt3776292,Stuck,Stuck,2015,8.8,5,76,"May 30, 2008",Stuck,,,,
tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,7.0,226243,12,"May 25, 2018",Solo: A Star Wars Story,,,,
tt3779570,Won't Back Down,Won't Back Down,2014,7.9,77,49,"Sep 28, 2012",Won't Back Down,,,,
tt3781476,Zhuo yao ji,Monster Hunt,2015,6.1,4158,81,"Jan 22, 2016",Zhuo yao ji,,,,
tt3781616,Checkmate,Checkmate,2015,2.9,931,17,"Sep 8, 2015",Checkmate,,,,
tt3783958,La La Land,La La Land,2016,8.0,436070,92,"Dec 9, 2016",La La Land,,,,
tt3787590,We Are Your Friends,We Are Your Friends,2015,6.2,32327,20,"Aug 28, 2015",We Are Your Friends,,,,
tt3799694,The Nice Guys,The Nice Guys,2016,7.4,240337,56,"May 20, 2016",The Nice Guys,,,,
tt3802576,Brothers,Brothers,2015,6.7,10689,41,"Dec 4, 2009",Brothers,,,,
tt3802576,Brothers,Brothers,2015,6.7,10689,8,"Aug 14, 2015",Brothers,,,,
tt3808342,Saul fia,Son of Saul,2015,7.5,39232,45,"Dec 18, 2015",Saul fia,,,,
tt3813310,Cop Car,Cop Car,2015,6.3,27081,71,"Aug 7, 2015",Cop Car,,,,
tt3829266,The Predator,The Predator,2018,5.4,94888,84,"Sep 14, 2018",The Predator,,,,
tt3829920,Only the Brave,Only the Brave,2017,7.7,45482,75,"Oct 20, 2017",Only the Brave,,,,
tt3832096,Cabin Fever,Cabin Fever,2016,3.7,7873,65,"Sep 12, 2003",Cabin Fever,,,,
tt3832914,War Room,War Room,2015,6.5,11716,66,"Aug 28, 2015",War Room,,,,
tt3833746,The Visit,The Visit: An Alien Encounter,2015,6.0,661,56,"Sep 11, 2015",The Visit,,,,
tt3835080,31,31,2016,5.1,15055,85,"Oct 21, 2016",31,,,,
tt3837024,Aliens,Aliens,2014,2.7,9,68,"Jul 18, 1986",Aliens,,,,
tt3838992,Yoga Hosers,Yoga Hosers,2016,4.3,10483,86,"Sep 2, 2016",Yoga Hosers,,,,
tt3840898,The Tempest,The Tempest,2014,8.5,171,1,"Dec 10, 2010",The Tempest,,,,
tt3842962,Restoration,Restoration,2016,6.7,82,34,"Dec 29, 1995",Restoration,,,,
tt3843072,Mama,Mama,2011,6.6,18,9,"Jan 18, 2013",Mama,,,,
tt3844362,The Overnight,The Overnight,2015,6.1,14828,21,"Jun 19, 2015",The Overnight,,,,
tt3847958,Happy 40th,Happy 40th,2015,6.3,51,36,"Dec 31, 2014",Happy 40th,,,,
tt3850214,Dope,Dope,2015,7.2,76557,11,"Jun 19, 2015",Dope,,,,
tt3850590,Krampus,Krampus,2015,6.2,55400,28,"Dec 4, 2015",Krampus,,,,
tt3858372,"Mune, le gardien de la lune",Mune: Guardian of the Moon,2014,7.2,5187,13,"Sep 26, 2017","Mune, le gardien de la lune",,,,
tt3859304,The Bronze,The Bronze,2015,6.0,9043,16,"Mar 18, 2016",The Bronze,,,,
tt3860916,Cargo,Cargo,2017,6.3,27339,73,"Oct 21, 2011",Cargo,,,,
tt3861390,Dumbo,Dumbo,2019,6.6,25072,22,"Mar 29, 2019",Dumbo,,,,
tt3862750,The Perfect Guy,The Perfect Guy,2015,5.6,8998,78,"Sep 11, 2015",The Perfect Guy,,,,
tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,8.0,63747,86,"Jul 17, 2015",Bajrangi Bhaijaan,,,,
tt3872918,Anna,Anna,2015,5.6,88,64,"Jun 6, 2014",Anna,,,,
tt3874544,The Boss Baby,The Boss Baby,2017,6.3,93730,71,"Mar 31, 2017",The Boss Baby,,,,
tt3881784,Stronger,Stronger,2017,7.0,33464,90,"Sep 22, 2017",Stronger,,,,
tt3882082,The Boy,The Boy,2016,6.0,68957,68,"Jan 22, 2016",The Boy,,,,
tt3890160,Baby Driver,Baby Driver,2017,7.6,363977,59,"Jun 28, 2017",Baby Driver,,,,
tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,2016,6.9,534,87,"Aug 11, 2015",Alleluia! The Devil's Carnival,,,,
tt3896284,Pound of Flesh,Pound of Flesh,2014,7.5,6,76,"May 15, 2015",Pound of Flesh,,,,
tt3910736,Gun Shy,Gun Shy,2017,4.1,2216,86,"Feb 4, 2000",Gun Shy,,,,
tt3922818,The Space Between Us,The Space Between Us,2017,6.4,41031,84,"Feb 3, 2017",The Space Between Us,,,,
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6.0,77234,32,"Jun 3, 2016",Teenage Mutant Ninja Turtles: Out of the Shadows,,,,
tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,6.7,47278,47,"Jun 3, 2016",Popstar: Never Stop Never Stopping,,,,
tt3960994,Shutter,Shutter,2014,7.2,31,79,"Mar 21, 2008",Shutter,,,,
tt3963812,Dragonfly,Dragonfly,2016,4.8,104,28,"Feb 22, 2002",Dragonfly,,,,
tt3966404,Mustang,Mustang,2015,7.6,30899,21,"Nov 20, 2015",Mustang,,,,
tt3967248,Limbo,Limbo,2014,5.6,67,55,"Jun 4, 1999",Limbo,,,,
tt3971092,Frequency,Frequency,2014,6.3,30,31,"Apr 28, 2000",Frequency,,,,
tt3973612,Stories of Our Lives,Stories of Our Lives,2014,7.5,85,62,"Dec 31, 2014",Stories of Our Lives,,,,
tt3976258,Amidst the Devil's Wings,Amidst the Devil's Wings,2014,4.0,33,66,"Dec 8, 2015",Amidst the Devil's Wings,,,,
tt3985956,Hercules,Hercules,2014,6.2,72,84,"Jul 25, 2014",Hercules,,,,
tt3985956,Hercules,Hercules,2014,6.2,72,8,"Jun 13, 1997",Hercules,,,,
tt4003774,Meet the Mormons,Meet the Mormons,2014,6.9,1897,9,"Oct 10, 2014",Meet the Mormons,,,,
tt4009278,Shut In,Intruders,2015,5.7,10374,50,"Nov 11, 2016",Shut In,,,,
tt4024312,Cursed,Cursed,2016,8.3,6,14,"Feb 25, 2005",Cursed,,,,
tt4028068,Wonder Woman,Wonder Woman,2014,4.2,20,55,"Jun 2, 2017",Wonder Woman,,,,
tt4030600,The Bye Bye Man,The Bye Bye Man,2017,4.3,17743,77,"Jan 13, 2017",The Bye Bye Man,,,,
tt4034228,Manchester by the Sea,Manchester by the Sea,2016,7.8,214557,30,"Nov 18, 2016",Manchester by the Sea,,,,
tt4034354,Swiss Army Man,Swiss Army Man,2016,7.0,91736,10,"Jun 24, 2016",Swiss Army Man,,,,
tt4036590,Speed,Speed,2015,5.9,9,43,"Jun 10, 1994",Speed,,,,
tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,6.3,201143,38,"Sep 18, 2015",Maze Runner: The Scorch Trials,,,,
tt4047846,Home,Home,2016,7.2,811,44,"Mar 27, 2015",Home,,,,
tt4047846,Home,Home,2016,7.2,811,56,"Jun 5, 2009",Home,,,,
tt4047846,Home,Home,2016,7.2,811,60,"Apr 23, 2009",Home,,,,
tt4052786,Hamlet,Hamlet,2014,5.6,13,32,"Dec 25, 1996",Hamlet,,,,
tt4052786,Hamlet,Hamlet,2014,5.6,13,34,"May 12, 2000",Hamlet,,,,
tt4052882,The Shallows,The Shallows,2016,6.3,106927,54,"Jun 24, 2016",The Shallows,,,,
tt4056738,Do You Believe?,Do You Believe?,2015,6.1,6462,60,"Mar 20, 2015",Do You Believe?,,,,
tt4060866,Code of Honor,Code of Honor,2016,4.2,1961,47,"May 6, 2016",Code of Honor,,,,
tt4061640,Traffic,Traffic,2014,9.2,64,16,"Dec 27, 2000",Traffic,,,,
tt4062536,Green Room,Green Room,2015,7.0,90773,46,"Apr 15, 2016",Green Room,,,,
tt4062896,Rodeo Girl,Rodeo Girl,2016,5.8,175,90,"Dec 31, 2015",Rodeo Girl,,,,
tt4063178,The Dog Lover,The Dog Lover,2016,5.6,620,100,"Jul 8, 2016",The Dog Lover,,,,
tt4064912,Shine,Shine,2017,4.9,150,17,"Nov 22, 1996",Shine,,,,
tt4071086,Wild,Wild,2016,6.5,1224,33,"Dec 3, 2014",Wild,,,,
tt4073790,The Darkest Minds,The Darkest Minds,2018,5.7,21340,64,"Aug 3, 2018",The Darkest Minds,,,,
tt4080386,Sardaar Ji,Sardaar Ji,2015,6.5,1182,95,"Dec 31, 2015",Sardaar Ji,,,,
tt4082068,Dheepan,Dheepan,2015,7.2,12312,12,"May 6, 2016",Dheepan,,,,
tt4086032,Frankenstein,Frankenstein,2015,5.1,2089,3,"Nov 4, 1994",Frankenstein,,,,
tt4093816,The Return,The Return,2015,6.3,36,43,"Feb 6, 2004",The Return,,,,
tt4094724,The Purge: Election Year,The Purge: Election Year,2016,6.0,80254,42,"Jul 1, 2016",The Purge: Election Year,,,,
tt4097114,Unbreakable,Unbreakable,2014,7.2,48,75,"Nov 22, 2000",Unbreakable,,,,
tt4103724,Forever My Girl,Forever My Girl,2018,6.7,10316,98,"Jan 19, 2018",Forever My Girl,,,,
tt4106376,Renegades,American Renegades,2017,5.4,7095,20,"Jan 22, 2019",Renegades,,,,
tt4113020,Adam,Adam,2014,7.8,6,59,"Jul 29, 2009",Adam,,,,
tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,7.3,116433,41,"Feb 10, 2017",The Lego Batman Movie,,,,
tt4117096,The Master,The Master,2014,8.0,130,87,"Sep 14, 2012",The Master,,,,
tt4121152,The Divide,The Divide,2018,7.9,7,53,"Jan 13, 2012",The Divide,,,,
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,6.6,163151,60,"Nov 16, 2018",Fantastic Beasts: The Crimes of Grindelwald,,,,
tt4126476,After,After,2019,5.6,7699,2,"Dec 31, 2012",After,,,,
tt4134856,Forget Me Not,Forget Me Not,2014,5.6,51,44,"May 24, 2011",Forget Me Not,,,,
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,6.8,44970,22,"Aug 12, 2016",Florence Foster Jenkins,,,,
tt4139124,Keanu,Keanu,2016,6.3,41560,70,"Apr 29, 2016",Keanu,,,,
tt4145324,Bound,Bound,2015,3.5,1931,33,"Oct 4, 1996",Bound,,,,
tt4154664,Captain Marvel,Captain Marvel,2019,7.0,296225,96,"Mar 8, 2019",Captain Marvel,,,,
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,8.5,670926,7,"Apr 27, 2018",Avengers: Infinity War,,,,
tt4154916,Replicas,Replicas,2018,5.4,17336,62,"Nov 9, 2012",Replicas,,,,
tt4155318,The Family,The Family,2013,7.5,15,22,"Sep 13, 2013",The Family,,,,
tt4157220,Iris,Iris,2014,7.1,3947,23,"Dec 14, 2001",Iris,,,,
tt4158096,Free Fire,Free Fire,2016,6.4,35954,83,"Apr 21, 2017",Free Fire,,,,
tt4161036,Pulse,Pulse,2017,5.3,56,85,"Aug 11, 2006",Pulse,,,,
tt4162992,Rotor DR1,Rotor DR1,2015,3.4,280,35,"Oct 20, 2015",Rotor DR1,,,,
tt4163946,Snow Day,Snow Day,2014,8.7,22,51,"Feb 11, 2000",Snow Day,,,,
tt4170206,Red,Red,2014,8.4,8,63,"Oct 15, 2010",Red,,,,
tt4178092,The Gift,The Gift,2015,7.1,123834,28,"Dec 19, 2000",The Gift,,,,
tt4178092,The Gift,The Gift,2015,7.1,123834,63,"Aug 7, 2015",The Gift,,,,
tt4183692,Woodlawn,Woodlawn,2015,6.5,6070,81,"Oct 16, 2015",Woodlawn,,,,
tt4191580,Meet the Blacks,Meet the Blacks,2016,5.9,34669,39,"Apr 1, 2016",Meet the Blacks,,,,
tt4192918,The Promise,The Promise,2017,8.8,53,78,"Apr 21, 2017",The Promise,,,,
tt4196450,The Birth of a Nation,The Birth of a Nation,2016,6.4,18442,17,"Oct 7, 2016",The Birth of a Nation,,,,
tt4196450,The Birth of a Nation,The Birth of a Nation,2016,6.4,18442,78,"Feb 8, 1915",The Birth of a Nation,,,,
tt4196776,Jason Bourne,Jason Bourne,2016,6.6,190596,86,"Jul 29, 2016",Jason Bourne,,,,
tt4197632,Hamlet,Hamlet,2015,6.5,77,32,"Dec 25, 1996",Hamlet,,,,
tt4197632,Hamlet,Hamlet,2015,6.5,77,34,"May 12, 2000",Hamlet,,,,
tt4218572,Widows,Widows,2018,7.0,61615,50,"Nov 16, 2018",Widows,,,,
tt4218696,The Wall,The Wall,2017,6.2,20391,29,"May 12, 2017",The Wall,,,,
tt4219836,Top Spin,Top Spin,2014,6.9,513,61,"Aug 21, 2015",Top Spin,,,,
tt4224638,Before Sunrise,Before Sunrise,2014,6.6,16,24,"Jan 27, 1995",Before Sunrise,,,,
tt4226970,Hero,Hero,2015,6.3,263,63,"Oct 2, 1992",Hero,,,,
tt4236994,Frenzy,Frenzy,2015,8.1,16,2,"Jun 21, 1972",Frenzy,,,,
tt4238858,The Fits,The Fits,2015,6.7,4053,51,"Jun 3, 2016",The Fits,,,,
tt4242112,Pinocchio,Pinocchio,2015,4.9,46,24,"Dec 25, 2002",Pinocchio,,,,
tt4242112,Pinocchio,Pinocchio,2015,4.9,46,68,"Feb 9, 1940",Pinocchio,,,,
tt4244998,Alpha,Alpha,2018,6.7,41882,79,"Aug 17, 2018",Alpha,,,,
tt4249090,The Darkest Hour,The Darkest Hour,2014,6.4,8,58,"Dec 25, 2011",The Darkest Hour,,,,
tt4254584,Kicks,Kicks,2016,6.3,3789,13,"Sep 9, 2016",Kicks,,,,
tt4257926,Miracles from Heaven,Miracles from Heaven,2016,7.1,17734,50,"Mar 16, 2016",Miracles from Heaven,,,,
tt4266638,Krisha,Krisha,2015,7.2,5917,38,"Mar 18, 2016",Krisha,,,,
tt4273106,The Master,The Master,2014,4.8,54,87,"Sep 14, 2012",The Master,,,,
tt4276820,The Founder,The Founder,2016,7.2,97841,90,"Jan 20, 2017",The Founder,,,,
tt4278204,Gamer,Gamer,2014,3.6,12,82,"Sep 4, 2009",Gamer,,,,
tt4280822,Fight Valley,Fight Valley,2016,2.7,494,15,"Jul 22, 2016",Fight Valley,,,,
tt4282670,Feast,Feast,2014,7.8,33,60,"Sep 22, 2006",Feast,,,,
tt4283448,Wonder Woman,Wonder Woman,2016,6.9,13,55,"Jun 2, 2017",Wonder Woman,,,,
tt4287320,The Circle,The Circle,2017,5.3,72536,4,"Apr 28, 2017",The Circle,,,,
tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,7.8,105578,22,"Aug 19, 2016",Kubo and the Two Strings,,,,
tt4317898,Big Eyes,Big Eyes,2014,7.2,43,23,"Dec 25, 2014",Big Eyes,,,,
tt4330758,Black Hawk Down,Black Hawk Down,2014,7.8,167,15,"Dec 28, 2001",Black Hawk Down,,,,
tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,2015,7.3,112,16,"Mar 4, 2016",They Will Have to Kill Us First,,,,
tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,4.8,3105,38,"Sep 11, 2015",90 Minutes in Heaven,,,,
tt4338136,Closure,Closure,2015,6.4,21,95,"Mar 17, 2015",Closure,,,,
tt4339118,On the Road,On the Road,2014,6.0,6,17,"Mar 22, 2013",On the Road,,,,
tt4341582,Queen of Katwe,Queen of Katwe,2016,7.4,13039,6,"Sep 23, 2016",Queen of Katwe,,,,
tt4354930,Creed,Creed,2016,5.8,25,91,"Nov 25, 2015",Creed,,,,
tt4360484,The Joneses,The Joneses,2016,5.9,15,88,"Apr 16, 2010",The Joneses,,,,
tt4361050,Ouija: Origin of Evil,Ouija: Origin of Evil,2016,6.1,47099,75,"Oct 21, 2016",Ouija: Origin of Evil,,,,
tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015,5.8,116,23,"Dec 31, 2015",Julija in alfa Romeo,,,,
tt4393036,Emily,Emily,2017,6.8,13,45,"Jan 27, 2017",Emily,,,,
tt4400038,Chocolat,Chocolat,2016,7.0,5772,83,"Dec 15, 2000",Chocolat,,,,
tt4411618,In Dubious Battle,In Dubious Battle,2016,6.1,3189,61,"Feb 17, 2017",In Dubious Battle,,,,
tt4412528,Two Lovers and a Bear,Two Lovers and a Bear,2016,6.1,1518,75,"Jan 31, 2017",Two Lovers and a Bear,,,,
tt4416518,Shark Lake,Shark Lake,2015,3.5,1686,1,"Dec 1, 2015",Shark Lake,,,,
tt4418698,Milk,Milk,2015,7.2,14,63,"Nov 26, 2008",Milk,,,,
tt4419196,Matilda,Mathilde,2017,5.3,1668,23,"Dec 31, 2017",Matilda,,,,
tt4420962,The Gift,The Gift,2017,6.0,17,28,"Dec 19, 2000",The Gift,,,,
tt4420962,The Gift,The Gift,2017,6.0,17,63,"Aug 7, 2015",The Gift,,,,
tt4426738,Animals,Animals,2019,7.3,38,34,"Dec 31, 2008",Animals,,,,
tt4431574,Hamlet,Hamlet,2017,5.4,8,32,"Dec 25, 1996",Hamlet,,,,
tt4431574,Hamlet,Hamlet,2017,5.4,8,34,"May 12, 2000",Hamlet,,,,
tt4438848,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,2016,5.7,102793,56,"May 20, 2016",Neighbors 2: Sorority Rising,,,,
tt4453560,Running Forever,Running Forever,2015,5.8,23,100,"Oct 27, 2015",Running Forever,,,,
tt4453750,Before We Go,Before We Go,2014,7.0,22,52,"Sep 4, 2015",Before We Go,,,,
tt4462082,Counting,Counting,2015,6.0,126,20,"Jul 31, 2015",Counting,,,,
